,text
256,#Harvey is #Katrina like.#Houston needs everyones help.And @RedCross the money should be used on the people ONLY. https://t.co/2232yBMTbN
257,"I know what y'all can do with this extra money, @txcomptroller! #harvey #TropicalStormHarvey https://t.co/vokVJTscmD"
258,Nice to see the Liberal #Berkeley LoveFest raising money for the poor people left homeless by #Harvey .....oh wait...they're not?????😡
259,"Forget the wall,Texas is gonna need the money for years to come #Harvey #NoWall"
260,@TheEllenShow @RedCross As a Canadian I tried the number.It won't register so not sure how Canadians can send money… https://t.co/MY6okKamJa
261,"Where the hell is Sean Penn with his money and his fucking boat 😡

#Harvey #Katrina"
262,"Please help #Texas and all those affected by #Harvey. Donate blood, money, baby/hygiene products, food, school supplies. #redcross #stbtc"
263,Or instead of giving money to another sadistic corrupt Sheriff - text HARVEY to 90999 to give $10 to the Red Cross… https://t.co/tuYuS1aMpr
264,@HCSOTexas Horrible tragedy. How to donate money and where to send clothes to people affected by #Harvey? Where to… https://t.co/MI8agb6xyY
265,"It's easy to say what you would do when you're tweeting from Missouri or Ohio. Give money, pray, burn sage, or just be quiet #Harvey"
266,"#Harvey do not fall for fake fundraisers, if you want to donate help/money go through a recognised organisation with proper web address"
267,Let's raise some bigly money for those impacted by #Harvey. ain't that right @TonyAtamanuik? Txt 90999 to Red Cross https://t.co/TwBS0coFwg
268,"#Boss just textd...
#NoWork tomorrow...
#Harvey messin with mii money tho
😡😡😡"
269,"I'm gonna actually send stuff for #Harvey, I don't believe in donating money, too cynical for that"
270,"@DaddyHarold2You @NWS Freeways impassable, all hotels within hundreds of miles booked. Also limited money, or no ca… https://t.co/pGLDhp5Ekw"
271,@BorderWallUSA Save your money folks!  This get-rich-quick scheme is a scam!  Donate to #Harvey victims at Red Cros… https://t.co/ZmLAoTmSFv
272,Anyone know of links to reputable local help/aid organizations in #Houston/Texas Gulf Coast to donate money to re: #Harvey? #houstonflood
273,"Also, donating to the Red Cross will not get the money where it needs to go. That is nothing but red tape. #Harvey"
274,@SenateMajLdr  @SpeakerRyan @LindseyGrahamSC its a shame we have to spend all that money at Mar-a-lago when Houston could use it #Harvey
275,"@realDonaldTrump do not spend money on a useless wall w/ a beautiful door, instead send Congress a bill to help Texans recover!#Harvey #Win"
276,All money donations need to go STRAIGHT TO THE PEOPLE as possible. #Houston #Harvey #HurricaneHarvey #Rockport #PortAransas #Galveston
277,@realDonaldTrump - I think we've found something more important to spend the governments money on than a wall...#Harvey
278,"@realDonaldTrump .@POTUS .@GOP is America wasting all its resources including time, money &amp; air. #Harvey… https://t.co/2xrJv3GZFV"
279,#harvey is scary.  Giving money to Red Cross.  Please help if you can as well.
280,Lack of transportation  and money were huge factors. 2 million live below poverty line in Houston. #Harvey… https://t.co/c2J7Qa4n98
281,"Send money, not supplies. How to help: #harvey https://t.co/riR1zDiVZd"
282,Will @realDonaldTrump insist on $ for his useless wall or allocate money to rebuild Texas? #harvey #priorities @GOP @SpeakerRyan @SenMajLdr
283,Worry when donating to a disaster relief org. Want to send money to help victims of #Harvey. Hearing good things about @SamaritansPurse.
284,"I was gonna buy Madden GOAT edition today, but I think this was a better use of that money. #Harvey https://t.co/ZUWHLk1VOm"
285,"Look, I have #EhlersDanlos, 2 kids, and not a lot of money now. I feel so helpless about #Harvey... and it's why I GLADLY pay my taxes."
286,"Just don't ask me to give money to help those affected by Hurricane #Harvey. The US is rich, it can take care of its own. #Trumpocalypse"
287,GOP complain about federal government being too big until their state needs federal money for a disaster. Looking at you @tedcruz #Harvey
288,I've never been more happy to spend money - mine AND yours😊 #Harvey #Houston https://t.co/STzI0hPE6w
289,Remember: don't donate to the American Red Cross. You can literally hand money to people and do more good than they do. #houston #harvey
290,@realDonaldTrump Eff your wall. We will need that money (which Mex will never pay 4) to rebuilt TX. No point in a w… https://t.co/eNprdjrGSj
291,@United making money out #harvey they cannot fly my brother to SLC via Houston and they won’t give them his money back. Shame on them!!!
292,"People in areas near where #Harvey is taking its toll please gather up blankets, canned goods &amp; clothing &amp; donate if you dont have money"
293,"#houwx #AnglicanNote: Sadly, I’ll bet money marbles &amp; chalk that when we tot up after #Harvey, we’ll most of us find our parishes did less"
294,@IFThunder @freckle_red There isn't even any money for Secret Service! Dump has used up a whole years budget !. My… https://t.co/MbC6tq35Wh
295,"what's more important, money for the wall or money to fund proactive measures to reduce effects of climate change m… https://t.co/481sYk6AUd"
296,"Thread: everyone who studies or works in disasters says send money, not stuff. Full stop. #harvey https://t.co/M3MSIkZ8Sx"
297,"Like a drunk college kid on Spring Break.Hanging out like a jerk, wrecking stuff and not spending any money.Go home and sleep it off #Harvey"
298,@sarahkendzior Why? So friends can make money from victims of #Harvey?
299,There isn't even any money for Secret Service! Dump has used up a whole years budget !. My thoughts are with all af… https://t.co/WGSaurEVVk
300,@realDonaldTrump What you guys gonna do? Plan how you can make money off the victims?? That is all I can see from t… https://t.co/Rl81W0LFvG
301,Maybe all that money to be spent on the border #wall should be redirected to the desperate situation in #Texas to recover from #Harvey?
302,"Hey @realDonaldTrump how did those 2 infrastructure weeks go? 
We are gonna need Wall money for Houston... #Harvey"
303,@GregAbbott_TX @JebBushJr 6. Some things cost money. If we want to protect the 4th largest US city &amp; petrochemical… https://t.co/EaClMVh19J
304,"@owillis Instead of building a wall, the money should be allocated for coastal protection #Harvey."
305,My 6-year old wants to donate some of her piggy bank money to a #Houston animal shelter. Anyone have contact info? #Harvey #HoustonHarvey
306,"Hey #NJ, remember this, @gop voted against relief money for us after #hurricaneSandy .  If they say yes for #Harvey....vote them out!!!!"
307,@thetigersez Done. Donated the money I decided not to spend on the FM vs CM fight. #Harvey #SpecialRelationship https://t.co/MHUUxTHY3U
308,"While big money floods in on Mayweather/McGregor, horrid amounts of rain flood TX. What else can money buy? Donations to RedCross #harvey"
309,Maybe all that money to be spent on the border wall should be redirected to the desperate situation in #Texas recov… https://t.co/L3N8aKoQfw
310,And we're not even using trumps FEMA money. It's Obamas &amp; trump wants to cut millions of dollars from FEMA. Js 🤷🏽‍… https://t.co/q64V21yNH6
311,"Houston spending expotentially more money and more importantly lives, than if Mayor had headed Governor recommendation to evacuate. #Harvey"
312,"#harvey #impeachtrump #globalwarming Trump off message again demands money for ""wall"" but cutting FEMA funding."
313,@realDonaldTrump Why not use that money to rebuild flooded areas from #Harvey
314,@realDonaldTrump Let's not make #Harvey anything like #katrina. Get the ppl out and the money in to rebuild.
315,@realDonaldTrump Too bad you took away flood protections just days before #Harvey hit.  More money in your pocket &amp;… https://t.co/nhb3eNYmyS
316,"Just a reminder that in times like this, donating money is far more important than donating things or going to the disaster area. #Harvey"
317,@realDonaldTrump We don't have money for a wall.  #Harvey has caused actual damage that actual Americans need help… https://t.co/Qam1gOHGrP
318,What's the most reputable org accepting money that will dispense quickly/efficiently re #Harvey (pls give an option other than Red Cross)?
319,"""why don't they just leave?"" I don't think ppl understand how poor America is. You need a car or money for gas/bus to just get out #Harvey"
320,"when y'all give money for #Harvey recovery, find charities other than American Red Cross. Signed, a Louisiana Gal Still Bitter from Katrina"
321,"@Amy_Siskind Backlash on Arpaio, Trans military ban + all his wall money being sucked up by #harvey + Manafort/Flyn… https://t.co/VGaG4aa32p"
322,"Whoa, this #Harvey is so bad it's going to take ""Jeff Bezos money"" (MUCH more than @realDonaldTrump $$!) to pay for all the damage. #Amazon"
323,I think money could be spent on a lot more urgent things in Texas right now than your fucking wall.  #Harvey https://t.co/9ZbFngl8hD
324,Dont spend your money on this shit. Help the people of Texas and victims of #Harvey https://t.co/iFfvnwxTz0 https://t.co/chAUL8cePD
325,Re: #Harvey relief. If you want to help but don't have money. Keep your eyes peeled for drives. They'll be happenin… https://t.co/q9oQJUMNzc
326,@RealAssange @HillaryClinton Maybe some of the money the #ClintonFoundation took from #Haiti could help with… https://t.co/UHHRLmzWJF
327,"@realDonaldTrump Translation: Home Depot is making a lot of money and my new flood guidelines make sure you, not yo… https://t.co/Is5HDJZ5uE"
328,@bloombergTV pretty gross the way #bloombergTV discussing #harvey in market terms only. Yes ur a money network but a nod to humanity helps.
329,"I survived an earthquake and hurricane Andrew . I know that prayers are good , but sending money through #RedCross is even better. #harvey"
330,"Click on the link to donate to @SamaritansPurse. They'll use that money to help the folks in #Texas. #Harvey
https://t.co/pjzoBpLl36"
331,"@CherylMichaels1 @Amoney666 @realDonaldTrump @KellyannePolls Today is good day Trump 2explain
=&gt;9Days Before… https://t.co/OsopsIbg8x"
332,"Once #harvey leaves TX &amp; LA, let's spend a lot of federal money on #bridgesnotwalls to rebuild national #infrastructure. @AFLCIO @CTULocal1"
333,"If you are wanting to donate money to help those being impacted by #Harvey, here is how you can do that.
Any amount… https://t.co/p6V2W1Uzws"
334,"@fox7austin After all that money disappeared in Haiti, please don't enable the @RedCross any further. #Harvey"
335,Our friend's in Texas need HELP please donate today #redcross #Harvey #money #donate… https://t.co/7pBkrPUyvk
336,"@RedCross I donated money, but is there any places taking clothes and food donations in the state of Florida strictly for #Harvey?"
337,"@SalvationArmyUS I donated money, but is there any places taking clothes and food donations in the state of Florida strictly for #Harvey?"
338,Midwest Food Bank is collecting money and donations to send food boxes to those impacted by #Harvey in Texas https://t.co/3Rgviaku7y
339,"23 US Reps from Texas voted against recovery money after Hurricane Sandy. I wonder if there are regrets, as they begin to clean up #Harvey."
340,.@TheFamilyBeer Company is raising money for @RandomActsOrg #Texas Flood/Hurricane Relief: https://t.co/3EIF976V62  #Harvey #Huston #TXwx
341,All the Texas congressmen and senators who voted against funding for Sandy victims (because fuck NY and NJ) now want money for #Harvey.
342,Texas senators Ted Cruz &amp; John Cornyn both voted down disaster relief for Hurricane Sandy; now seek fed money for Tx w Hurricane #Harvey
343,"""I'm asking all people to help- donate your money - help Texas find a new normal"" Brock Long FEMA #Harvey"
344,"I mean, no offense, but you can ""thoughts &amp; prayers"" in one hand and donate money in the other and see which one fi… https://t.co/darhYj0VpM"
345,"America ""Donates"" billions of Dollars to Israel each year,yet not enough money to prevent this :
#HarveyStorm… https://t.co/cI3oIvnEGX"
346,@TurnbullMalcolm you know what would be good now? Donating the money you're gonna waste on the plebiscite to the US #Harvey victims.
347,"@Disciple4Lif @realDonaldTrump @FBI I see you're a man of God. Put your money where your mouth is, make a donation… https://t.co/zApTXFy6eT"
348,@exxonmobil @Shell waiting on a response. How much money do you plan on giving to help repair Texas? Climate change created #Harvey.
349,#CNN #ExxonMobil gave money to #HurricaineHarvey. How much will #RexTillerson &amp; #Trump give #redcross. #Harvey leaving ppl homeless&amp;hungry
350,"@billprady @POTUS @realDonaldTrump Hey Donnie ""Many people are saying"" that you should put your wall money toward… https://t.co/uoEzXXFYfD"
351,Any money spent on a wall is money being yanked from a #Harvey victim! Must change focus from wall to #HarveyRelief https://t.co/6DTYc076fJ
352,Yeah ok. Stealing #Harvey money instead of just telling people to donate to @RedCross https://t.co/PShTMigT8M
353,How much have you given to aid people in #Harvey's path? Maybe the dogs could send money to @austinpetsalive https://t.co/yhSINJtPHK
354,@realDonaldTrump You better spend the money for #Harvey - victims
355,I'm raising money for Harvey Charity Relief Drive . Click to Donate:  https://t.co/zUjtMwcZPW via @gofundme #prayforhouston #harvey
356,@billprady @CrazyCatLadyFL @lissa_dz If you double the money this president will donate to #Harvey from his persona… https://t.co/CMRzO5yPMf
357,"#ParisAgreement may cost in the short-term, but so will inaction. Action will save money &amp; lives long-term. #Harvey https://t.co/38OAc0AEeA"
358,@ParisHilton Oh good. Do you have money to donate to #Harvey relief?
359,"@POTUS Texas needs our help. Spend money on #harvey recovery, not on building walls. #TXnotWall"
360,".@POTUS @realDonaldTrump Forget your wall, spend the money to help YOUR AMERICAN CITIZENS drowning in Texas!!! #TXNotWall #Harvey"
361,"If you wanna help save the pets from #harvey, you can donate money and items to @austinpetsalive https://t.co/3gKl3UYfHy"
362,@realDonaldTrump Mexico's not giving you a dime. We saw the phone call. How about giving needed money to Texas for #Harvey instead?
363,"#harvey. Trump needs 2 stop the BS. The wall won't stop human smuggling, but the money will help thousands of human… https://t.co/kthuGRaVXt"
364,#MAGA voters! Where should our money go now? A wall? Or Texas? #Harvey2017 #Harvey https://t.co/plpLlAxLFg
365,"Well, @realDonaldTrump How 'bout it?  Time to put your money where your mouth is. #Harvey https://t.co/h0MiSANt9b"
366,"Sounds nice but here are poor people who have no car, money for lodging &amp; food etc. Be realistic #Harvey https://t.co/zNuH3qR9OH"
367,"Please donate anything you can. If not money, food, bottled water, blankets or even just your time. Families have l… https://t.co/4M5ZHnAIUo"
368,@realDonaldTrump Spend money for #thewall on #Texas for #Harvey #relief instead. Now!!
369,What’s the best/most trustworthy #Harvey charity to donate money to?
370,HEY! STOP politicizing #HARVEY! Can't stop? Then count your ugly words and donate that much money to those devastated by Harvey!
371,"@realDonaldTrump @billprady do not spend money on a useless wall w/ a beautiful door, instead send Congress a bill… https://t.co/kBwVSMSqVA"
372,"How can you help? #Houston #Harvey
1. Stay away from affected areas. Don't go sight seeing.
2. Donate money or time. Not clothing."
373,With the #RedCross designate where you want the money to go it will not go to #Harvey victims if you don't https://t.co/MHQ9Mvg1IL
374,"I'll wager that, if there's a TV special by musicians to raise money for the victims of #Harvey, most of the acts will be country. #RedState"
375,"How To Help The #Victims Of #Hurricane #Harvey. Donations of #food, #money &amp; #blood are all sought. #US #American… https://t.co/heFAa07WEB"
376,The latest The G-тошп™ Daily! https://t.co/4rgNmj2Fgc Thanks to @daviekeymoney @Ms_Blingberry1 @atreyu_atreyu #harvey #houstonflood
377,"The Red Cross is doing a great job with shelters,but there are better places we can donate money to for post-storm… https://t.co/XGEEntGxl6"
378,@billprady @realDonaldTrump @POTUS  Spend the money you would spend on your dumbass wall on people who really need it! #houston #harvey
379,How bout we stop wasting money on this stupidity and throw it all at the Houston rescue efforts? #vmas #harvey… https://t.co/MaSWl3bO7s
380,@realDonaldTrump use the money for the wall to help the victims of #HARVEY! https://t.co/GaFmlWQVwW
381,@billprady @slpng_giants @realdonaldtrump tax money for #thewall should go to help Texas recover from #Harvey https://t.co/GLGQc2cemq
382,@JordanUhl I have a friend who moved to Texas and had no support system there. No money and nowhere to go. Sometime… https://t.co/v6C0lDGmTf
383,".@realDonaldTrump: Use the money for your stupid, unnecessary wall on the #Harvey victims. Show you have an ounce of compassion in you."
384,Looking for a place to throw some money at to help Houstonians recover from #Harvey? Donate to official relief fund. https://t.co/f1C47vG3ZH
385,"@realDonaldTrump Instead of building your stupid wall, how about using that money to help the people of Texas recover from #Harvey"
386,This reminds me of when I didn't have the money to pay the water or the electric bill. Thanks for the memories #Harvey
387,#moneyshot #HoustonStrong #LouisianaStrong #TexasStrong #houstonflood #Harvey #TexasFlood https://t.co/a4o9IEQW9O
388,"@billprady . @realDonaldTrump 
I spent the #wall money on helping Texas with #Harvey. #NoBanNoWallNoRaid 
Thanks fo… https://t.co/nTwWXhsFhq"
389,"@MrDane1982 😂😂😂😂 
That's hilarious! Helping folks displaced by #Harvey would cost him money! He can't buy yachts if… https://t.co/8dClu0mQw4"
390,The @ELCA is raising money for disaster relief for those affected by Hurricane #Harvey. Please donate here: https://t.co/muYw3k1N8T
391,If you can spare some money please donate. I was helped by the @redcross in Sept 2001. They do help those affected… https://t.co/SVqrVI1fL8
392,"To those who are helping those in need: hero. To those donating money, time, or both: hero. To people still waiting… https://t.co/d1o9RuLJ7F"
393,@POTUS Spend the money for that stupid wall on Houston and areas affected by #Harvey https://t.co/F9w29iOxYM
394,"@billprady @realdonaldtrump Any and all money set aside for your ""wall"" should be used for the victims of #Harvey &amp;… https://t.co/QsnNuLUcM8"
395,@Schlotzskys You think you guys could roll out some lunch packs for the emergency help? I'd chip in some money. I'm sure others too. #Harvey
396,I keep clicking and sending money but it doesn't feel like enough. Like anything is ever enough. #Harvey
397,If you have acr money hmu #boredstuckinsidefordays #Harvey #acr
398,"Thx @billprady! Hey @realDonaldTrump- spend the #BorderWall money on #harvey #HoustonFloods #relief. Heck, spend th… https://t.co/DosIcZdOsX"
399,Donate. This fine organization has the means in place to see your money goes where it is needed in situations like… https://t.co/PDoASSVai0
400,"WCPO will host a phone bank from 4 to 8 p.m. on Monday to raise money for #Harvey victims. Donate if you can. @wcpo
https://t.co/OwDXJky3lm"
401,Join @texascardhouse Wednesday to raise money for the @RedCross Disaster Relief efforts for #Harvey #poker #austin… https://t.co/7f7Yrs6YvC
402,"@AnnCoulter More like:
God- Don't build a wall!
God- well, I took care of that.  Now you have to spend the money on… https://t.co/RWhZRdV9aJ"
403,"This ""satirical"" campaign has raised $83k, already. That's absolutely ridiculous. Give that money to #Harvey if you… https://t.co/P67MhhDcHh"
404,Donating money (any amount) is the best way you can help #Harvey relief. We recommend these orgs: @TeamRubicon @Americares @SamaritansPurse
405,Can't you celebrities/corporations etc just donate money without tweeting how much you gave..that really disgusts me. #behumble #Harvey
406,Only after @joelosteen was called out for being a money grabbing hypocrite. #harvey https://t.co/j5sdzruAbx
407,"GOP #Sandy:

""Won't anyone think of the budget!?!?

GOP #Harvey:

""Phillijohnphesians 4:20Blazeit send all the money 😇🤑👨‍👩‍👧‍👦❤🍕☠🛐💯💯🇺🇸🇺🇸🇺🇸"""
408,Illegal immigrant subsidy.....#Harvey one HUGE REASON we need money for OUR PEOPLE FIRST!!
409,#hurricane #harvey #help #people #animals #love #kindness #hope #together #support #donate #money #time #days... https://t.co/BhVNMDUrAo
410,Raising money for #Harvey  relief https://t.co/jd7j0CXvhf
411,The coming fight in Congress over Hurricane #Harvey money will impact everyone in America. https://t.co/c5quInQgXq via @voxdotcom
412,"Wonder if @SusanSarandon is doing anything to raise money for #Harvey victims? Are you, Ms. Sarandon?"
413,"@OldRowOfficial @RedCross Not a fan of Red Cross, they are not obligated to spend the money on Harvey. They will on… https://t.co/TaAPmBHtic"
414,"After the city has recovered, we need to put some pressure on and look into orgs like Red Cross. Where is the money REALLY going? #Harvey"
415,@JJWatt is the money you're raising going only to Houston or to all cities effected by #Harvey
416,"Pray for Houston? No don't, send money, send help, don't pray. #harvey #houston"
417,@lakewoodch @JoelOsteen how much money are you and @lakewoodch donating to the victims of #Harvey? Show the proof n… https://t.co/cUlm1E3YWl
418,I'm raising money for Hurricane Harvey Statue. Click to Donate:  https://t.co/jaBVPrUguD via @gofundme #harvey
419,See where your money goes before donating to help #Harvey flood victims #bewareofscammers https://t.co/WTWXM3CVVq or https://t.co/UKthLtxWzp
420,"Michigan companies are ready to help with #Harvey aftermath, donating money, volunteers &amp; temporary housing https://t.co/edZh5Kise0"
421,"How about, every hat sold the money goes to #Harvey relief? @realDonaldTrump that sounds nice and shows your compas… https://t.co/yhQ19SArDB"
422,Lawyers to #Harvey victims: File insurance claims before TX law changes Sept. 1 or risk losing money https://t.co/P0823yxxE9 via @dallasnews
423,It's great to see local sports organizations and athletes donating money to #Harvey victims https://t.co/U2c8yd721k
424,The fact that 45 landed promoting his $40 white hat - better be giving all that money to Texas relief! #badform #Harvey #POTUS
425,A/C Supply has made it possible for our customers to donate money and supplies for Hurricane Harvey relief efforts! #Harvey  @acsupplytexas
426,Miranda Lambert has a passion for animals and she puts her money where her heart is!  Thank you Miranda! #MuttNation #MirandaLambert #Harvey
427,"@FiraxisGames Sorry, was gonna buy the new #Xcom2 expansion, but gave my money to #Harvey relief instead. I will once flooding recedes, tho."
428,@JoelOsteen you only care about money. #Harvey
429,"Sad for everyone in Texas. Couldn't imagine trying to evacuate a whole herd of bulls, and heifers that are my only means of money. #Harvey"
430,"Texas friends, what can we do to help? Many have donated money. If supplies is needed, where should we send? #Harvey #HoustonStrong"
431,"Anyone know of effective ways to help survivors of #Harvey? Donations, money etc.? Want to know who to suggest folks send donations to."
432,Irony:Trump can't get his border wall because thousands of Texans of all colours need that money to rebuild their community. #Harvey
433,"@cmclymer Americares,  Houston humane society, All Hands, and threw some money at the @ACLU because why not? 🤷🏻‍♀️… https://t.co/2Yc005fd0A"
434,I speak from a position where I cant do much but I am just throwing out the idea in case ppl of major money aint already on it #Harvey
435,"Again. Give money. They need money. 
#Houston #Harvey 
/end"
436,One way to help in the aftermath of #Harvey is to donate money. Only donate thru trusted sources. https://t.co/R8V9bVEypm for more info.
437,I see a lot of posts about celebs givin money but the money will be too late for ppl who drown. Rent some boats rafts or something #Harvey
438,@JoelOsteen You know you are going the hell right? Donate all your money to the the victims of #harvey #repent for your sins #shame on you
439,Donating money is cool but I feel like the ppl in Texas need bodies &amp; boats right now man. If u got it or access to it please help #Harvey
440,"We've almost reached $40,000!!! News 2 and @NashRedCross are teaming up for Operation Helping Hand to raise money f… https://t.co/e2jLNTIbbW"
441,"Victims of #Harvey will need food, money, housing and clothing -- others may need blood. What you can do to help -… https://t.co/di3hLOeeOm"
442,Pleases send money to @SylvesterTurner @HoustonTX site: https://t.co/2EsyGcAwYP #Harvey https://t.co/FRMyHAgjek
443,NOW: @wsyx6 teaming up with @RedCross to raise money for families affected by #Harvey. Call 614-481-6848 until 1pm… https://t.co/dgvQ9q8zH9
444,@NBCNightlyNews Joel Osteen doesn't want his palace soiled with flood victims. Flood victims have no money in their… https://t.co/oZ3fJaFU7e
445,Text donations are cool but people need to remember the money won't show up anywhere until you pay your next phone bill. #harvey
446,"The coming #fight in #Congress over #HurricaneHarvey #money, explained https://t.co/e8BnWyATda @voxdotcom #Harvey #Flood #Storms #Trump #GOP"
447,@RavenElyseTV Yea im not going to give money for that reason. Ill donate clothing and supplies. Im praying for them all #Harvey
448,"Houston Texans player JJ Watt is raising money for #Harvey relief, and he's already surpassed his original goal!… https://t.co/pYAMAlOAcl"
449,"Sad people are pulling ""unpaid policy"" flood insurance scams on #Harvey victims. Most flood ins cos will not robocall for money. #nfip"
450,"$28,602 and rising! Operation Helping Hand @WKRN @NashRedCross teaming together to raise money for #Harvey victims. https://t.co/R0jIama3mW"
451,. @JJWatt of the @HoustonTexans is helping raise money for #Harvey victims. Please Donate. $1 counts. #HoustonStrong https://t.co/10VRQsopSV
452,Don’t give money to the Red Cross. We need a new way. https://t.co/Fjm1HYtctq #Harvey
453,"GOP: we hate regulations, remove regulations, regulations cost money
After #Harvey: why didn't the government have regulations for this?"
454,"Make sure you pray for #Houston so you don't actually have to donate money, blood, or time to actually helping people. #Texas #Harvey"
455,Does anyone know the best way to donate money/food for the pets abandoned by #HurricaneHarvey? This is heartbreakin… https://t.co/J6T4hEYKh5
456,"@realDonaldTrump: instead of asking for billions for YOUR wall, why not divert ALL wall money to #Harvey disaster relief? #MSNBC #CNN #MAGA"
457,That's what's I've been tryna tell people.. all that money.. you could airdrop food and water to thousands..… https://t.co/38aKCc1m8A
458,I find it funny that people 🗣WHO ARE NOT FROM HOUSTON have so much to say... 🗣 send some money bitch &amp; STFU #Harvey
459,"People posting comments complaining about celebrities not donating enough money to #Harvey victims. Meanwhile, they haven't donated shit."
460,Help me raise money for @SavetheChildren the EY-designated recipient of disaster aid for the Americas #Harvey https://t.co/AddeEtw1Js
461,"A far better way to help. People who know their community and what it needs most. Try to spread your money around,… https://t.co/FAFpcEN1ki"
462,"It doesn't make sense that a man who makes millions is asking for money, #Harvey https://t.co/J7lWfYMOuv"
463,Just be careful when donating money lots of con give to known organizations like Red Cross a legit group #Harvey #HopeForHouston #Pray4Texas
464,"Stuck inside, so I'm doing a #charity stream on #twitch to raise money for victims of #Harvey ... Spread the word! https://t.co/ugBsbJ1gtw"
465,"Social media is turning over the money changer's tables &amp; calling them to account for their ""prayers"" &amp; indifference during #Harvey"
466,We raised $55k on Monday for victims of #Harvey - help raise more money tonight between 4-8PM on @WCPO https://t.co/OwDXJky3lm
467,@cbsaustin has teamed up with the @RedCross to raise money for victims of #Harvey. Call (512) 832-7575 to donate! $… https://t.co/4m7GA5c7r4
468,Lawyers to #Harvey victims: File insurance claims before law changes 09-01 or risk losing money. #USA is so sick! 😈… https://t.co/coyceDCwez
469,Shouldnt @Jumpman23 donate some money to the #harvey victims ? Dude makes an insane amount of money an cant help out families
470,"""We're the ones who... wait on you &amp; pick up your trash &amp; do all that work. We don't have a lot of money."" https://t.co/V1O3oHTCda • #Harvey"
471,Little kid doing his part to raise money for victims of #Harvey: https://t.co/qseugudH1Q @6abc
472,Supposed rich man @realDonaldTrump hasn't donated money to help Texas; instead he's spending their money visiting today #Harvey
473,"Donating to #Harvey victims is wonderful, but before you send money, make sure it will get into the right hands!… https://t.co/40wywXpCtL"
474,"How much money have these companies donated towards #Harvey relief efforts? Asking for a friend.
https://t.co/cYs5TsjW7V"
475,"Before donating your money for #Harvey in Houston, research, find a charity where the money goes to help, not in so… https://t.co/xTtfTDljn3"
476,The American Red Cross is encouraging you to donate money: https://t.co/H4Ga1sUr3h or text 90999 to donate $10.… https://t.co/LJ6po2HxzE
477,Does anyone know any legit charities to donate money for #Harvey I've been giving to Red Cross &amp; Salvation Army but hearing that may be bad
478,Looking to donate? Here are some places to donate and tips to make sure your money is helping those in need #Harvey https://t.co/RxGniOwKev
479,Shout out to the celebrities with some serious $$$ that have donated money for hurricane #Harvey Kevin Hart... https://t.co/2t65AwHqTM
480,"This is a real disaster, money is gr8 donation but they need #volunteers too IF you can safely make it to area b4 morning, plz go #Harvey"
481,"Donating money for #Harvey just doesn't feel like it's enough.. so many unsung heroes out there, thanks to Twitter &amp; fb we get to see them"
482,Just remember when the @VP @mike_pence thought spending money on Katrina victims was a bad idea. #Texas #Harvey… https://t.co/ncbzBjAJtA
483,.@garibaldiarts and Justin Jackson from @SacramentoKings helping us raise money for Hurricane #Harvey relief effort… https://t.co/gqPpjcSUP0
484,"In the wake of #Harvey anyone sending money to @JoelOsteen @lakewoodch proves the adage, ""A fool and his money soon part."""
485,Please stop bashing @Joel Osteen It Floods at Lakewood!!!!! Ask one of these club owners that take yall money to open up!!!! #Harvey
486,#Harvey evacuee on #MSNBC: I'm in a city where I don't know anyone. I have no car. I have no money. I have the clothes I'm wearing &amp; my dog.
487,@jermainedesign Greedy and selfish. The audacity to have a call for money for #Harvey victims but won't open  the church.
488,#Harvey Experts say best to donate money to trusted charitable organizations after a disaster — and to keep long-term needs in mind.
489,Great list of ways to help. Per H-Ike remember that money is the best option. Continued prayers are appreciated &amp; n… https://t.co/vTh7AN69HY
490,"Think twice before giving to an independent fundraising page, or throwing money at orgs that aren't on the ground. #Harvey #HarveyRelief"
491,@realDonaldTrump @CNN @foxnews 😃I'm very impressed our president has more concern about human life instead of money… https://t.co/Y8BMfiy9Re
492,"Too late, the PR damage is done. This will likely hurt business for this 77mil$ a year tax free money machine.… https://t.co/fgLZDJeXeU"
493,"@nyinla2121 @Deecat101 @JoelOsteen When you open your doors, @JoelOsteen, maybe the money will flow in.

#JoelOsteen #Harvey"
494,Remember please do your research before donating to any person who claims to be raising money for Texas. Please make sure its real. #harvey
495,File insurance claims before law changes Sept. 1 or risk losing money. #Harvey #flood #texas #insurance https://t.co/miwspwiMCF
496,"Our team is helping raise money to help victims of Hurricane #Harvey. Please donate at 512-832-7575
#fundraiser… https://t.co/fKAyaiXwzE"
497,There's nothing this greedy fuckstick won't try to make money off of. Drowning Texans? Check. #trump #Harvey… https://t.co/IKHpWq7Hdw
498,"“@sheeptweeter: Help Houston send money to @houstonfoodbank
https://t.co/hKyPbq3NMZ” #houston #harvey"
499,“@sheeptweeter: Help Houston pets and animals Send money to @houstonspca donate here https://t.co/KdAYg8Tkud” #harvey #houston
500,"Give money, blood, or your time. Anything else could be a waste--&gt; How you can help #Harvey victims https://t.co/kv2BcpT1IU"
501,@lakewoodch open your church to the downtrodden and homeless or are you only interested in the money? WWJD? He would open the doors! #Harvey
502,Link to donate money to #Harvey victims through American Red Cross https://t.co/2FRzk4wohz
503,Watching the money flow so much and this has been in the back of my mind. Follow the money trail!!! #Harvey https://t.co/qhPaSR6gx9
504,Any #Christians who send money to @JoelOsteen should hang their heads in shame. They attack #Muslims but support… https://t.co/LO98rsiFYt
