,text
237,Didn't think I'd need to restock water/food in my storm kit after moving to Monroe from BR but that Euro model is crazzy 😬😬 #harvey #lawx
238,"Everyone is planning on their food supplies, but I'm making a plan in case the power or cable goes out and #GoT is interrupted! #Harvey"
239,"#Harvey, Store food &amp; water, fill up Gas tanks, Keep Cash for necessary purchases, Prepare for likely power outages #cpashoustontx"
240,"...Already have enough food and drink to last a four-day weekend. Still bracing for potential power losses and flooding. Thanks, #Harvey!"
241,This weekend @safoodbank will be called on to help feed #Harvey evacuees from South Texas. They need food donations and volunteers @News4SA
242,"All stocked up with food, water and beer. 🍻 #Harvey"
243,Storm prep food. We may all have high blood pressure after this weekend but we won't starve. 😂😂  Stay safe Texas.… https://t.co/G8JtjU6f0n
244,"#HurricanePrep for #Harvey: if sheltering &amp; power loss 2 days+, fridgefood spoils. Start cooking frozen meats now, eat later. #hurricane"
245,"Preparing for #Harvey with a @Kroger supply run for food, batteries &amp; water! Watch @AlertHouston for updates #houwx… https://t.co/AIdFBRVtAn"
246,"We are #Harvey ready! Beer, wine and Don Julio! Doggies are ready too - chew toys, food and treats!"
247,When @NickH2012's actual disaster plan includes relying on UberEATS to bring food during the hurricane.... #HeGoneDie #Harvey
248,Wait? Did you just say Natural Flavor with Other Natural Flavor!? Yes Please! #Ritz #atxfood #Harvey #BREAKING… https://t.co/Le1F1vxJuS
249,"I am leaving work.
I am scared.
I am helpless.
I am tired.
I am going to buy cat food.
#Harvey"
250,"Went looking for info on @fema prep for #Harvey and afterward. No word on pre-positioning of equipment, food, water… https://t.co/9bScW4F79z"
251,Literally being bribed with food so I leave Houston for hurricane #Harvey https://t.co/QiXAYVqBLv
252,#Hurricane #Harvey #food #stash #hoard #hoarders #hoarding #flood #storm #hunger #hiding… https://t.co/o5IPX6xJwF
253,Everyone is bum rushing the stores for food and water in prep for #Harvey and I'm getting anxiety just thinking about it.
254,Headed to the grocery store to get canned food and water. #Harvey is expected to make landfall as a major hurricane. I hate flooding😶
255,"It was funny seeing which food items were wiped out in grocery stores. Bread, water...of course. Tuna too. #harvey #HurricaneHarvey"
256,"#Harvey STEPS TO TAKE NOW: Ensure your family has enough food, water and supplies for 5-7 days. Don’t forget medications. #houwx #severewx"
257,"#Harvey STEPS TO TAKE NOW: Ensure your family has enough food, water and supplies for 5-7 days. Don’t forget medications. #houwx #severewx"
258,@ashelycoin yep #harvey. At Walmart there were huge lines of people stalking up food and supplies
259,Well I expect all my power to go out at my apt. I have taken it upon myself to eat all the food in the fridge and freezer already #Harvey
260,"@CoachSWilliams Turn your fridge to the coldest setting to keep food cold, take pictures of your house before and a… https://t.co/sK8sRW8VUP"
261,@HoustonOEM @ReadyHarris @AlertHouston 4. Prep a stay-at-home kit &amp; food to last at least 7 days. Kits should inclu… https://t.co/YP4bHnnDnD
262,Dear Trump supporters #Harvey isn't real like Climate Change. Ignore warnings &amp; go to beach. Don't evacuate or stock food &amp; water.
263,We packing food for #Harvey ∧( 'Θ' )∧¿ https://t.co/nGxjXAgaGd
264,@CourtneyABC13 Haha we went to HEB for hurricane food today and Oreos definitely made the list! They'll probably be… https://t.co/ELjSWTFKep
265,Not exactly right. Your food should last up to 25 years. And gravity-powered water filtration is best.… https://t.co/vHUrvNdKQ3
266,"Some extra safety tips: Withdrawal cash, take photos of property, get pet food, and ensure your prescriptions are filled! #Harvey"
267,"dear texas,

stay safe. buy all the booze, bottled water, canned food, plywood, and booze today while you can. #harvey

love, florida"
268,People on twitter - Texans be safe stock up on water and food                     Texans - better stock up on beer  #Harvey
269,Picking food and beer and waiting for #Harvey to bring it.  #hurricaneparty
270,Everyone in the path of #Harvey be safe. I know I have all the food and water I think I will need. I'll update you if anything major happens
271,"Check your neighbors, help them if necessary. Make sure they have a hurricane kit, along with food, water, and a weather radio. #Harvey"
272,"Overheard in #HEB: ""No, honey, #Oreos are NOT #hurricane food."" 😂😂😂 #Harvey #thisplaceisamadhouse #abc13… https://t.co/0mmMtDfiBv"
273,"If you’re instructed to evacuate for #Harvey:
-Bring supplies like food, water, meds
-Take your pets
-Check on neig… https://t.co/F5BJRI2sqG"
274,"Guess it's time to prep for Harvey who's decided to come calling. We've plenty of food/water, going to grab back up battery packs!! #Harvey"
275,"Got food, water, beer, and ammo. Now we wait for #Harvey #theessentials"
276,#Harvey Tip: Fill sealable bags w water &amp; stack in freezer. Will help preserve food longer if you lose power. Plus cold water when they melt
277,We are in Houston 3 plus hours away from Corpus &amp; there's already a run on food/water/gas ..People are taking… https://t.co/JJq2mWkDDT
278,"We have lots of water &amp; alcohol, food &amp; gas tanks full. Please make sure your pets are INSIDE, not tied up to anyth… https://t.co/XMgtXERDZ3"
279,Eating Mexican food and waiting for #Harvey https://t.co/OrJuULZABi
280,In preparation for #Harvey I am eating all the perishable foods while Anna is at work. I started with a wheel of very nice Brie.
281,"Stock up on food and water, fill your gas tanks, and get some cash. #Harvey https://t.co/h9l61bsKTG"
282,"To all residents (TX &amp; beyond) in the path of #Harvey, please prepare! Be sure to have sufficient food, water, &amp; essentials. Praying 4 you!"
283,"If you work like me, park your car in high ground! Take food enough for 2-3 days and take your pillow.😊🙏🏼😬 #Harvey #ThursdayThoughts"
284,"If you’re instructed to evacuate for #Harvey:
-Bring supplies like food, water, meds
-Take your pets
-Check on neighbors who may…"
285,Review these steps to keep your food safe if a hurricane comes to your area and power is affected:… https://t.co/QNjBb9wLEI
286,#Harvey causing run on foodstuff.  Tractor trailers full of beer heading to S #Texas . Oh the humanity !… https://t.co/TMKV1YLHbs
287,"1 thing that bothers me the most about #Harvey is that coming at end of month, people on foodstamps generally don't have xtra for water/cans"
288,"fema: If you’re instructed to evacuate for #Harvey:
-Bring supplies like food, water, meds
-Take your pets
-Check … https://t.co/Yn8kjEFG9v"
289,"fema:If you’re instructed to evacuate for #Harvey:
-Bring supplies like food, water, meds
-Take your pets
-Check o… https://t.co/CKpow8bzrV)"
290,Constantly hearing about #Harvey makes me think of my dad (Harvey)...wishing hurricane would bring Chinese food &amp; encourage people to eat!
291,"If you’re instructed to evacuate for #Harvey:
-Bring supplies like food, water, meds
-Take your pets
-Check on neig… https://t.co/ouelSPFcyB"
292,Houston is out of bottled water. Not much canned food on the shelves either #HARVEY @weatherchannel @AMHQ… https://t.co/9BJo5HrY2m
293,"Today! If you are in the path of #Harvey put together a disaster supplies kit that includes water, food &amp; first aid… https://t.co/4SC7uB9vm3"
294,"Let's get resources prepositioned, @GovAbbott pls coordinate with @fema to get First Responders, Communications, funds, food/water #Harvey"
295,Don't forget about your pets with the impending storm approaching. #Harvey They need food too! #kens5eyewitness https://t.co/Sisp8ZEQ8c
296,"All these people out here buying water, food &amp; candles &amp; shit as if they're even gonna wanna survive after their phones die. #Harvey"
297,"With #Harvey around the corner, here are some tips on what foods to stock up on! https://t.co/Jx5i1ZI9hh https://t.co/JMkplzDJ0s"
298,#Harvey isn't stopping us from serving up your favorite #shawarma! Stop by any of our 6 #arabic #foodtrucks or… https://t.co/9Zctu2M39V
299,Tropical Storm #Harvey is quickly approaching! Eeeek! Stay safe! What food items should I get if I have to hunker d… https://t.co/5qf5YHIjbW
300,Warm water is food for hurricanes.  I'm getting worried about what is going to happen with this slow moving storm.… https://t.co/N9PuMGwc29
301,"#Harvey strengthening, forecast to be major hurricane. Get prepared now w/medications; food/water; remember pets.… https://t.co/SQnCmgUt6F"
302,"Hurricane #Harvey grocery shopping:
Cat food
More cat food
Topo Chico
Vodka
Gas for back up generators"
303,shout out to all the ppl in SW Texas with gas stoves cooking all their food right now before the power goes out... #Harvey lol....
304,Can't wait for #harvey it's gonna be lit..my powers gonna go out 😭👏👏😩and I'm gonna run out of food and water lol
305,"Time to pick up some diesel, water and food.  Just in case #Harvey has attitude."
306,"@Aggreko_Intl  
Get Prepared 2 leave now 
⛽️ up 
important papers
Meds
Don't leave ur pets 
Bedding 
Non perishable food/W
#Harvey"
307,#harvey Housten will probably get a LOT of flooding....the city has so many food-prone areas already
308,"If you are in Hurricanes path, fill up on gas. Have a few gallons of water. Peanut butter great food. Plus candles… https://t.co/6mKJYz2LOa"
309,People don't know how daily life changes in long-duration disaster. They may run out of food and medicine quickly. Focus on survival #harvey
310,County is asking the public to NOT donate items at courthouse for #Harvey. Go through food bank or coastal bend community foundation.
311,"Please don't forget about your pets during Tropical Storm Harvey. Keep them inside, in a safe area, with plenty of food and water. #Harvey"
312,Me arriving at the store to get some food and water #Harvey https://t.co/VvEnys38aw
313,"Ok, I didn't go buck wild preparing, but I got water, batteries for flash lights, candles &amp; food that doesn't need to be cooked. #Harvey"
314,I guess I better get food and alcohol...need to be prepared for TS Steve #Harvey #Imnotready #mightneedaboat https://t.co/useA87xF6A
315,"My breakfast, completely satisfying.... what more do I need to say 💚
#healthfood #diet weightloss #goals #Harvey… https://t.co/Rpvm27Xx1a"
316,I wrote this for the @houstonpress in 2015. Now you need it. Stock up on these #hurricane foods. #harvey https://t.co/HqusfzJ78j
317,Probably a good idea to get extra food/water &amp; gas now.  Supplies may quickly diminish as #Harvey gets closer.
318,Car gassed up. Plenty of food and water. Made ice. Waiting on #Harvey
319,It's going to take a lot of #Harvey for these foodtruck owners in #SurfSide to shut things down. #watchandwait… https://t.co/ZEMptv72N9
320,8:30 am HEB Plus on Saratoga packed with people stocking up on water &amp; food. I'm buying a lot of nonperishables for… https://t.co/50HH5npRq9
321,"Hurricane Supplies:
Water
Vodka
Canned/dry food
Vodka
Pet food
Vodka
Vodka
Don't judge. I'll be flooded in for 3 days with the kids. #Harvey"
322,"What kind of food do you buy for a storm when your child only likes ""slow food"" i.e. Rice and gravy, baked chicken... #harvey"
323,How can you prep for food safety during power outages? https://t.co/d1Wea3GUIK #harvey https://t.co/HUHJ9OgkIq
324,Uh oh!!   Now it is getting real.  Glad I got my supplies already.  Well my water and food...  #Harvey https://t.co/Z0JBpsohQD
325,"I got water, food, batteries, candles, beer, and soju. I'm as prepped as I'm gonna get. #Harvey"
326,"I'm ready. wine, baby wipes, water dog food bullets 2 flash lights 2 phone chargers mud boots generator yeti &amp;olives. #corpuschristi #harvey"
327,"#Houston #Harvey prep- b sure to get gas, water, candles, canned food, I didn’t have power for 3 weeks after Ike in ‘08- stay safe everyone"
328,"@kaitlinmonte Get lots more pie, water, other food, your baby and prep to be there for a week! Praying the models d… https://t.co/DtMhxaXI0Z"
329,"Me: I stocked up on food and water 
Neighbor: yeah I stocked up on beer #Harvey"
330,"Articles on hurricane preparedness: Stock up on food, water, and flashlights.

My neighbors: Stock up on liquor!

#Harvey"
331,Just spent $200 on canned food we'll probably never eat. #harvey
332,"Almost ready for #Harvey; it's heading straight for us. Water, batteries, camp stove, food. I'm pet sitting 3 dogs and really stressed."
333,Ordering groceries online and moving my @ChuysRestaurant cheat meal to Friday. #Harvey won't mess with my love of food.
334,#Harvey could lead to power outages in our area. Here are food safety tips to prepare and respond to power outages. https://t.co/OphEEfuln2
335,"@sharonmoves @jcreidtx Stocked up on Coke Zero &amp; cat food. Man, it does not taste very good together. #Harvey Houston"
336,Looks like Houston has some nasty weather coming this way. Better stock up on food &amp; such before Friday #Harvey
337,@DrJimFox26 Just got back from @SamsClub. All stocked up on water and food. Got my gen already to go with plenty of… https://t.co/FQk73AlsIw
338,"Someone said on radio #Lafayette only has a 2 day supply of food. Food is trucked in. I say this as #Harvey about to flood SW #Louisiana,"
339,Watching #Harvey closely. Time to stock up on bottled water and canned food! @hurrtrackerapp @NWSNHC @NWSSanAntonio @NHC_Atlantic
340,"@LOLGOP @stacy_friday Mar-A-Lago is the ""Winter White House""
Great for housing the homeless...
I heard the food the… https://t.co/h7OOKDBibN"
341,I am telling y'all...shit is gonna hit the fan in HOU when people run out of food #Harvey
342,@ShannonMFox4 @FOX4 It got my fav Mex seafood cafe. Damn you #Harvey!
343,ICYMI: Pets are allowed in #Harvey shelters! Pls bring food and what pet supplies you can. https://t.co/0xe6B3w3RK
344,#Harvey Plz donate 2 LOCAL charities who'll help TX! Animal rescue orgs need $$ &amp; volunteers. HOU did great w/Katrina; ppl need food/shelter
345,Dog spotted roaming around Texas neighborhood carrying entire bag of dog food after Hurricane #Harvey… https://t.co/TNLP0McrBb
346,"20,000 passengers, 4 cruise ships remain stuck at sea because of #Harvey 
(Stopped in New Orleans for food and fuel) https://t.co/9i5mK9ylZy"
347,"Power outages for many thousands affect refrigerated food. In wake of #Harvey, important info from @USDAFoodSafety:… https://t.co/kYdLAeJhkv"
348,Here are a few relief organizations for #Harvey #Houston :  Pls donate if you can and rt.  #Galveston food bank https://t.co/n5VXMpv2dT
349,"A photo of a dog carrying a bag of food after a storm hit Texas went viral. Here’s his story.
https://t.co/zCQ8F3jQV5 #Harvey #houstonflood"
350,"@tjsfreshseafood #winedinner main course is a cobia from the East coast of Florida, as #Harvey… https://t.co/A3j4edErvd"
351,"Frances Burnside's trailer was severely damaged. She and her family are in most need of food, puppy &amp; cat food.… https://t.co/6IrTlpG7N1"
352,I'm starting to worry we are running low on food &amp; water is coming thru my walls. I have a 4 yr old &amp; a 4 month old #TexasFlood #Harvey
353,"Volunteers need @GRBCC along w/ clothing, food, blankets, baby stuff @brianstelter @cnnbrk #Harvey @PBS @ABC… https://t.co/FvZ0dEuMxj"
354,"Hey, y'all: how about instead sending prayers, you go donate some blood @ a blood bank or take food &amp; supplies to a shelter? Thanks! #harvey"
355,"@jewels_09 @RedCross Contact @RedCross, @FeedingTexas or any local food banks in your area. Or find blood drive!Don… https://t.co/s1K5NHIAoS"
356,"Fezzo's Seafood, Steakhouse &amp; Oyster Bar is en route to Texas to help feed those who are affected by #Harvey.... https://t.co/T4ceRbdxuC"
357,"@HopeFloeck @julietomascik @foodsheds @TexasFarmBureau @JessicaDomel Always worth it, if you have the means, to don… https://t.co/Mws8bFsAfL"
358,REMINDER: 1 of the best things you can do to help with #Harvey is donate to LOCAL orgs. Local foodbanks: https://t.co/IZ4rNG1jsd
359,Stress eating some healthy food 😐😬🤷🏼‍♀️ #harvey #hurricaneharvey #hurricanefood… https://t.co/W2Ucjb5kGL
360,Donating to @safoodbank is a GREAT way to assist #Houston evacuees who need help right now. #Harvey… https://t.co/hCsZa78D34
361,"Port A city manager to residents: when you come back, bring food &amp; water. There's no sanitation on the island. #Harvey"
362,"@tribelaw We gave $20 so far; there will be more needed later: food, water, diapers, volunteers... long-term help a… https://t.co/kM1MYBjyen"
363,Houston youth handing out food #Harvey #HoustonFloods https://t.co/8HSQKZopjN
364,@RedCrossHouston @fema @foxandfriends @bfraser747   @HARRISFAULKNER I also have a case of large cans of dog food… https://t.co/FXGrdzVywV
365,Anything open in Clear Lake? Still got food but my sis got a baby so I don't want her to run out of stuff #harvey #HurricaneHarvey
366,"When #Harvey approached land, sea surface temps avg 25c, food for a hurricane, as it heads back out, avg sea surfaced temp 28c
#Houston"
367,"Award for cutest hurricane #Harvey looter goes to Otis, who brought this full bag of dog food home https://t.co/djuwlm4WSn"
368,If you need assistance and 1st responders haven't gotten to let me know! We will be there in the morning with a boat/food/water #Harvey
369,"@JoelOsteen offers prayers, but can't corral the resources of his mega-church to offer shelter or food to the #Harvey victims? #Christian"
370,Pet food too #hurricaneharvy #harvey https://t.co/buZmCBPGjP
371,"Food stamps can be used to purchase hot foods in wake of #Harvey @abc13houston #ent 
https://t.co/wsSlfYBrpf"
372,"A happy story coming out of #Harvey. But, Old Roy dog food? C'mon. That's some really cheap shit. https://t.co/As8HWPHtQO"
373,"That's another thing on my mind.  Sure many people prepared, but enough food/water to last 5+ days? #Harvey… https://t.co/4HL1dIekU3"
374,#Harvey  🌀 - Dobie HS shelter NEEDS food and diaper donations for evacuees. https://t.co/3MWiedz5yV   👶👶🏽👶🏿
375,@realDonaldTrump had to stay up all night watching cable news and probably eating garbage food so different then any other night #Harvey
376,#Otis the dog is a looter. He seized a bag of dog food &amp; made off with it once #Harvey had done its worst. https://t.co/aGadgK3LUT
377,"Would love to know from those on the ground how those from afar can best help #Harvey victims. $$, food, clothes?"
378,@RedCross Can y'all get to Wedgewood elementary in Friendswood. You can't set up a shelter with no food. 4000 Friendswood Link Rd #Harvey
379,"I became less afraid of ""the man"" when I got to work w/ a public safety pro. Truly concerned about h2o, food, TP,  meds 4 all. TY! #Harvey"
380,"Great time to clean out your closet - @RedCrossDFW needs clothing, non perishable food, toiletry donations for… https://t.co/Zohtbi15q4"
381,"This is why so many people are reluctant to evacuate. What do you do if you have no money for food, lodging and gas… https://t.co/d0ceii2pc8"
382,"Dallas is opening 5,000 beds at the downtown convention center. We have food, shelter, beds. #Harvey #houston"
383,#Otis defeats #Harvey. A photo of a dog carrying a bag of food after a storm hit Texas went viral. Here's his story. https://t.co/UpAJbcu9uK
384,"Sweet angel! #dogs #Harvey

Dog carrying bag of food after Hurricane Harvey becomes viral hero https://t.co/JMP9CrJsLY"
385,#hurricane #harvey #donate #help #food #money #time @DanicasJewels #houstonflood #compass @compass #samoyed #rescue https://t.co/7A0Ls8h3pB
386,@Airbnb @RedCross @FeedingTexas @austinpetsalive @HouUnitedWay @gofundme @Americares Emphasizing foodbanks again.… https://t.co/hWVhqXvzgD
387,"Food corporation #HEB sending food trucks  #peopleSavePeople #Houstonflood #Harvey 
https://t.co/bedNvEkpGq"
388,Dobie HS shelter needs donations of food and diapers. #houston #harvey
389,"Great day of distribution in Corpus Christi. Church vols brought food &amp; water to Rockport, Aransas Pass &amp; Ingleside. #Harvey @ConvoyofHope"
390,School cancelled tomorrow bc of #Harvey &amp; my first thought is that I hope my students have food for the day #titleI #endchilhoodhunger
391,"Does anyone in SA know where food, water, supplies can be donated for #Harvey evacuees?"
392,"@oregon_girl3 @goldengateblond This food bank is also wonderful and is helping with #Harvey victims:
https://t.co/78xGgcn3az"
393,A photo of a dog carrying a bag of food after a storm hit Texas went viral. Here’s his story. https://t.co/pVLlBxWHOB #Hungry #Harvey #Dog
394,This dog is walking around Sinton TX carrying a entire bag of dog food with him. #Harvey #Harvey2017 #Priorities #Refug…
395,Help if you can. People are going to need food. #Harvey https://t.co/2SCAOVlvxb
396,Am especially concerned to any diabetics unable to get food or whose medicine has been ruined by the storm #harvey
397,"@amazon should try use drones to deliver food, water, and supplies to shelters in Houston #houstonflood #Harvey"
398,A local Outback Steakhouse donated steaks and other food to Salvation Army where people are seeking shelter from… https://t.co/u15H5ZRRXO
399,How much food and clothing can I buy with love and prayers? #Houston #Harvey
400,"Feeling powerless? Donate to one of these charities on the ground: food bank, diaper bank, aspca, disabled, homeles… https://t.co/iGLx4oz5hF"
401,Resourceful dog walks away with bag of dog food after Hurricane #Harvey https://t.co/04JrewBGZx via @HuffPostWeird
402,Amazing dog. In middle of hurricane Harvey he is taking care of numero uno! So smart to get the food and run!… https://t.co/s552wYdMvP
403,"Find resources across Texas during #Harvey (food, shelter, etc) &amp; spread: https://t.co/rVErmnoLwR. This is made BY &amp; FOR community!"
404,"@SalvationArmyUS I donated money, but is there any places taking clothes and food donations in the state of Florida strictly for #Harvey?"
405,"Find resources across Texas during #Harvey (food, shelter, etc) &amp; spread: https://t.co/rVErmnoLwR 

@MayorAdler @MayorThomaides @GregCasar"
406,.@cnn ppl stranded in Houston airport. No food or water. Boats needed. Natl guard cannot rescue. #Harvey Please ret… https://t.co/koKifTO42U
407,Florida Salvation Army food truck headed to TX for #Harvey disaster relief. https://t.co/H4NYPCVWdZ
408,Houston Muslims from @MuslimYouthUSA giving food &amp; water to ppl flooded out of their homes with no where to go and… https://t.co/n1urnxUxdq
409,"@RedCross I donated money, but is there any places taking clothes and food donations in the state of Florida strictly for #Harvey?"
410,Here are some #Harvey affected area food banks you can help out: https://t.co/MfHpmKblSt
411,#Cajunnavy ppl stranded at Houston airport. No food or water. Natl guard can't get to them. Please help! #Harvey https://t.co/OTwEddXKIL
412,"Biryani Pot, Hyderabad House (Katy), Vishala Restaurant, Bawarchi Houston all providing food. DM if you need their info #Harvey"
413,"Happy to host my apartment  in College Station for shelter, food, &amp; supplies in the midst of #Harvey. #AggieFamily https://t.co/i2N0wEZUFD"
414,"Happy to host my apartment  in College Station for shelter, food, &amp; supplies in the midst of #Harvey. #AggieFamily"
415,I love Cajuns for more than their food! #Harvey #Houston https://t.co/5lvnjriD9I
416,"No hopes,  prayers.  Send food,  clothing and water.  Give tangible help.  Prayers aren't edible and they don't clo… https://t.co/EVRZGf8Jrt"
417,@WaffleHouse the best breakfast food restaurant ever. Open even during the storm. #Harvey -- bless this house! https://t.co/VUpkBK1zq2
418,"For storms like #Harvey, @USDANutrition helps get food to where it's needed. Part of National Response Framework.… https://t.co/Z6gvllXi4l"
419,"Please contact ISGH if you need rescue, food, water and shelter 832-941-0766 https://t.co/ztUTaKSfyH #Houston #Harvey"
420,"Houston Prepare to go into your attics: Levees can break. 
Get Rope, An Ax, Lifejackets, water, ice, blankets, food… https://t.co/gGaQ3wff2l"
421,"Hero dog carrying bag of food to Houstonians. 🐶❤️🐶❤️

#dogs #hurricane #flooding #harvey #texas… https://t.co/gzGxBYSwgV"
422,"WTVM reports Photo of dog carrying bag of dog food outside of Corpus Christi, Texas, after #Harvey goes viral &gt;&gt;&gt;… https://t.co/mnMtCbN6aK"
423,"Photo of dog carrying bag of dog food outside of Corpus Christi, Texas, after #Harvey goes viral &gt;&gt;&gt;… https://t.co/wg9nuMo2Ce"
424,"Photo of dog carrying bag of dog food outside of Corpus Christi, Texas, after #Harvey goes viral &gt;&gt;&gt;… https://t.co/pcCuh0xXMM"
425,Rain rain rain and more rain here. #floods ---Making #Hurricane #Harvey #food #rotisseriechicken… https://t.co/t8xOVkXXAI
426,The latest The Soundtrack Of The Week Update! https://t.co/fWxdHZmt89 Thanks to @mandymagnan @legallyblond76 @CamFAwesome #harvey #food
427,just hanging tough during Harvey... got enough junk food for my nervous munchers...great time for a nap!! #Harvey
428,#hurricane #harvey better be careful these three are here to whoop some butt and eat some food… https://t.co/1opAt1VBw3
429,Never eat foods that have touched flood water. Even canned goods could become contaminated. #HurricaneHarvery… https://t.co/T2r0Nn6UDd
430,"Some troubles in #Texas but food delivery is OK.
#Harvey https://t.co/00E4qTf7jK"
431,@foodnfibre Incredible losses... Big areas of TX under flood threat. Devestating storm 😢 #Harvey
432,The latest The Nut-Allergy Daily! https://t.co/Bc9Xe5aEco #harvey #foodallergy
433,"#Harvey Indian Restaurant Biryani Express in Pearland food packets 4 affected
Nishanth +1 (281) 707-9574 or Ravi Mallapuram (713) 240-4249"
434,"""There are people under the bridge and we can't take them, bc we had no more room on the boat"" #Harvey - Houston 
Need fuel, food, boats..."
435,"Good. Load Air Force 1 with food, water and all the money @POTUS can bring. #BringTHEGOODS #Harvey #houstonflood… https://t.co/LffjqcGzWY"
436,Important #Harvey #HoustonFlood food info.... https://t.co/SQTjfkqqQy
437,"If anyone has boats, and help rescue or can bring supplies, donations of clothes, food, water or go help they are going to need it. #Harvey"
438,All the food flood warnings at the moment. #Harvey from @abc13houston https://t.co/B0At3WeJmC
439,The San Antonio Food Bank is helping to coordinate food aid for #Harvey - please consider donating  https://t.co/jtNYBV8Yzt
440,Start sending food and water to the Houston area NOW! It will be a crisis within a week. My family was in Katrina. #Harvey
441,"#Harvey *Biryani Pot* free food,juice,candles.Evacuation areas North-Side East of Spring Green,if you cant make it we try2deliver 8324377057"
442,"Help if you can. Recommend direct donations to *local* food banks, shelters, etc., already embedded in their commun… https://t.co/aypzbFRwD9"
443,"During Hurricane Sandy, food trucks were key in feeding folks. https://t.co/6LR5pirfab May be the case here too.… https://t.co/toh06FMdnc"
444,"Wat #Harvey doing is real sad. 
Nepali folks b good and send the 'accept our bible if u want food' guys back. They must be needed back home."
445,Please dont leave ur animals behind this poor dog had 2 evacuate himself with his food  #harvey https://t.co/igCPmzHfzK
446,"Great thread w/ways to help Houston in coming days. More, including list of local food banks, here:… https://t.co/6QBlhjKyFR"
447,"Does anyone know of any organizations in the DFW area that are collecting physical goods (food, clothes, etc) for #Harvey victims? #Houston"
448,Help those affected by #Harvey. If I can't donate $ there are plenty of people/animals in need of food/shelter/meds &amp; blood donations.
449,Resourceful #Texas dog walks away with bag of dog food after #HurricaneHarvey #Harvey https://t.co/g9HBUuT717 @HuffPostWeird
450,When times are hard you gotta do what you gotta do for food #Harvey #Harvey2017 https://t.co/Qf2ZIadl7p
451,".@realDonaldTrump - Load up trucks with water, food, gas, supplies and send them to #Texas NOW. #harvey cannot be another #katrina."
452,#DamnGoodDog showing #Texas grit carrying his own food during #Harvey https://t.co/fZ7oVon6Ac
453,This dog knew he needed his food for the #flood. #Texas #Harvey https://t.co/aO835JEbyk
454,".@JacksonLeeTX18 says if you're a restaurant owner and can provide food safely to acommunity, please volunteer to d… https://t.co/BwhQuOGVXh"
455,#Harvey Indian Restaurant *Hyderabad restaurant* in woodlands free food for those affected by this storm. FCFS (361) 815-0166 Chandramouli.
456,"Love this!! Dog says ""I got my bag o' food. Screw #Harvey. I'm outta here!"" https://t.co/yMzIA9KUTi"
457,@Airbnb @RedCross You can donate to @FeedingTexas: https://t.co/QaEQ8yCkY1 They are a network of food banks across… https://t.co/m3ZO9TIaeq
458,"Weather Chnl: Take cooler for floatation, sheet &amp; spray paint for rescue sign, food &amp; water to roof [&amp; flashlight, charger] #Harvey #Houston"
459,"Mexico was the country that sent food, aid and soldiers to help during Hurricane #Katrina. Way to diss them right i… https://t.co/r7CEgRp1Bq"
460,Limon's BBQ serving food at Houston highway in Corral parking lot #Harvey https://t.co/7lFpvhbL7X
461,#US #Hurricane #Harvey dropped 2ft water on #Houston #Texas. Much more expected. Catastrophic fooding. #Disaster
462,"Follow this thread for food banks, pet rescues and more Houston #Harvey https://t.co/h0cpNMalhr"
463,"#Harvey TX is like watching a live hostage situation, how will it be in 4 days w/limited access 2 water, food, fuel?"
464,"Impromptu #shelter at @GFToday for #houstonians on the north side of town-- pets welcome, they have food. #harvey #flood #houston"
465,"Galveston and Houston food banks ⬇️
#Harvey Houston https://t.co/h0cpNMalhr"
466,Happy ending &amp; story behind cute viral pic from #Harvey floods abt a dog Otis carrying a bag of food… https://t.co/cnaxcXjKVu
467,"More than 600 people now at Greenspoint's @RedCross shelter, where street flooding is making it difficult to bring food in. #Harvey"
468,"#thoughtsandprayers 
Thank u 4 sending those to Texas What people REALLY need: diapers food clean underwear petfood towels #Harvey #redcross"
469,"If you are in Texas and surrounding states, this is a perfect time for making donations. Blood, food, clothing etc #Harvey #Houstonflood"
470,Dog carrying bag of food after Hurricane Harvey goes viral https://t.co/A3xvbbYLa5 #floodvictims #Harvey #Harvey2017 #Houston #Houstonfloods
471,Some photos from my friends who live just west of downtown Houston #Harvey #houstonfooding https://t.co/CyIU3jnZbS
472,"I donated to these guys already. If you can spare it, please do the same. @safoodbank #Harvey https://t.co/3HSrIjKBsz"
473,My cute girl just baked some Harvey Muffins for the neighbors. #comfortfood #homemade #harvey… https://t.co/piEYRhuUa1
474,My cute girl just baked some Harvey Muffins for the neighbors. #comfortfood #homemade #harvey https://t.co/gRuCNqCuK9
475,Common sight in #Texas near #Houston . People are filling coolers with ice to preserve their food. @whiotv #Harvey https://t.co/P4LTBEI8Sp
476,"Please help #Texas and all those affected by #Harvey. Donate blood, money, baby/hygiene products, food, school supplies. #redcross #stbtc"
477,Evacuees are still in need of food &amp; clothing donations. Mayor @Ron_Nirenberg also encourages residents to consider donating blood. #Harvey
478,To all the fast food workers: I apologize for being the reason you have to work this weekend. #Harvey isn't gonna stop me from fries
479,"I'm probably going to be just about out of food by the time the roads clear, so, thanks to @totinos for keeping me fed through #Harvey"
480,Stay hydrated. Eat food. Rest. Be kind. #CorpusChristi #Harvey
481,"Links from @jiatolentino to helping organizations in #Harvey areas: food and diaper banks, etc. https://t.co/refyE2PtMq"
